step_num,step_type,latency_ms,recall_mean,recall_std_dev,gt_scan_mean,gt_scan_dev,mainteance_ms,index_mem_gb,num_partitions,num_vectors
930,search,5270.27,0.91096,0.114224,16.4859,18.1796,18.724,3.53278,2913,7529948
931,delete,397.775,-1.0,-1.0,-1.0,-1.0,966.565,3.34873,2786,7016700
932,search,4989.6,0.90943,0.115662,16.5599,18.1023,57.01,3.34968,2796,7016700
933,delete,21.73,-1.0,-1.0,-1.0,-1.0,58.655,3.33751,2790,6980979
934,search,5002.37,0.90927,0.115759,16.5909,18.0971,23.285,3.33772,2791,6980979
935,delete,16.819,-1.0,-1.0,-1.0,-1.0,69.246,3.3284,2787,6954250
936,search,4986.3,0.90886,0.1161,16.6094,18.1146,18.132,3.3284,2787,6954250
937,delete,23.926,-1.0,-1.0,-1.0,-1.0,37.839,3.31908,2785,6924596
938,search,4967.88,0.90859,0.116313,16.6639,18.1457,17.541,3.31908,2785,6924596
939,delete,120.655,-1.0,-1.0,-1.0,-1.0,60.179,3.29039,2779,6784831
940,search,4901.97,0.90776,0.117657,16.705,18.1626,17.77,3.29039,2779,6784831
941,delete,32.685,-1.0,-1.0,-1.0,-1.0,15.301,3.28281,2779,6745819
942,search,4890.73,0.90761,0.117691,16.7227,18.1425,17.814,3.28281,2779,6745819
943,delete,3.376,-1.0,-1.0,-1.0,-1.0,15.333,3.28237,2779,6740944
944,search,4906.98,0.90757,0.117696,16.7338,18.1532,20.426,3.28237,2779,6740944
945,delete,106.167,-1.0,-1.0,-1.0,-1.0,311.478,3.22578,2745,6627202
946,search,4822.83,0.90709,0.117855,16.8465,18.2016,34.511,3.22631,2749,6627202
947,delete,19.296,-1.0,-1.0,-1.0,-1.0,15.307,3.22214,2749,6607194
948,search,4817.79,0.90655,0.11817,16.8884,18.2178,17.715,3.22214,2749,6607194
949,delete,49.202,-1.0,-1.0,-1.0,-1.0,68.406,3.20143,2740,6551065
950,search,4776.78,0.90647,0.118308,16.9079,18.1958,17.41,3.20143,2740,6551065
951,delete,30.241,-1.0,-1.0,-1.0,-1.0,50.028,3.18016,2729,6506798
952,search,4749.12,0.90657,0.118039,16.9431,18.1965,22.49,3.18027,2730,6506798
953,delete,37.547,-1.0,-1.0,-1.0,-1.0,72.968,3.16403,2727,6459301
954,search,4743.47,0.90653,0.117898,16.953,18.2148,17.536,3.16403,2727,6459301
955,delete,13.276,-1.0,-1.0,-1.0,-1.0,29.106,3.15594,2723,6440069
956,search,4760.15,0.9066,0.117794,16.999,18.2937,17.996,3.15594,2723,6440069
957,delete,308.972,-1.0,-1.0,-1.0,-1.0,410.632,3.00458,2663,6132470
958,search,4617.65,0.90451,0.119081,17.2853,18.5269,17.339,3.00458,2663,6132470
959,delete,46.403,-1.0,-1.0,-1.0,-1.0,44.842,2.98572,2658,6086241
960,search,4572.99,0.9034,0.119893,17.4475,18.6325,17.288,2.98572,2658,6086241
961,delete,21.752,-1.0,-1.0,-1.0,-1.0,14.402,2.98031,2658,6064734
962,search,4573.74,0.90353,0.119779,17.4439,18.6402,16.8,2.98031,2658,6064734
963,delete,102.242,-1.0,-1.0,-1.0,-1.0,61.091,2.93351,2650,5967543
964,search,4522.71,0.90317,0.119733,17.5223,18.6698,16.353,2.93351,2650,5967543
965,delete,50.943,-1.0,-1.0,-1.0,-1.0,83.093,2.90742,2637,5906381
966,search,4486.16,0.90253,0.12039,17.5545,18.6878,17.026,2.90742,2637,5906381
967,delete,44.546,-1.0,-1.0,-1.0,-1.0,52.479,2.88715,2632,5851849
968,search,4470.37,0.9025,0.120504,17.6045,18.7245,21.756,2.88731,2633,5851849
969,delete,61.005,-1.0,-1.0,-1.0,-1.0,54.392,2.85719,2626,5783023
970,search,4457.69,0.90174,0.120959,17.7137,18.7821,16.996,2.85719,2626,5783023
971,delete,276.489,-1.0,-1.0,-1.0,-1.0,393.143,2.71357,2571,5496517
972,search,4320.59,0.90044,0.122013,17.9114,18.8624,22.583,2.71383,2572,5496517
973,delete,239.77,-1.0,-1.0,-1.0,-1.0,324.439,2.5779,2514,5237981
974,search,4165.48,0.8972,0.12466,18.3128,19.0926,26.537,2.57828,2516,5237981
975,delete,118.201,-1.0,-1.0,-1.0,-1.0,250.328,2.50254,2455,5099794
976,search,4059.75,0.89496,0.126095,18.627,19.1827,15.197,2.50254,2455,5099794
977,delete,51.007,-1.0,-1.0,-1.0,-1.0,121.567,2.47305,2441,5032210
978,search,4023.9,0.89434,0.126473,18.741,19.2642,15.251,2.47305,2441,5032210
979,delete,9.19,-1.0,-1.0,-1.0,-1.0,17.181,2.46955,2440,5020211
980,search,4009.43,0.89428,0.126642,18.7422,19.2532,15.738,2.46955,2440,5020211
981,delete,102.001,-1.0,-1.0,-1.0,-1.0,173.118,2.41247,2415,4902291
982,search,3972.27,0.89279,0.127392,18.9343,19.3171,22.684,2.41248,2416,4902291
983,delete,35.717,-1.0,-1.0,-1.0,-1.0,13.441,2.40354,2416,4872577
984,search,3973.35,0.89278,0.127613,18.9553,19.3352,15.583,2.40354,2416,4872577
985,delete,38.861,-1.0,-1.0,-1.0,-1.0,23.371,2.39136,2415,4836730
986,search,3953.26,0.89235,0.127828,18.9956,19.3682,15.757,2.39136,2415,4836730
987,delete,41.455,-1.0,-1.0,-1.0,-1.0,24.636,2.37774,2413,4797164
988,search,3921.03,0.89207,0.1282,19.095,19.4159,30.222,2.3784,2414,4797164
989,delete,13.554,-1.0,-1.0,-1.0,-1.0,13.35,2.37433,2414,4784789
990,search,3920.91,0.89222,0.127989,19.0587,19.3921,15.401,2.37433,2414,4784789
991,delete,66.729,-1.0,-1.0,-1.0,-1.0,226.377,2.33598,2391,4705420
992,search,3901.93,0.89522,0.125494,18.8565,19.4593,49.407,2.33668,2396,4705420
993,delete,74.828,-1.0,-1.0,-1.0,-1.0,102.404,2.29672,2385,4621807
994,search,3853.21,0.89396,0.125974,18.956,19.4514,23.592,2.29677,2387,4621807
995,delete,58.369,-1.0,-1.0,-1.0,-1.0,71.282,2.26522,2378,4555849
996,search,3826.49,0.89349,0.126335,19.0319,19.47,15.494,2.26522,2378,4555849
997,delete,28.017,-1.0,-1.0,-1.0,-1.0,50.617,2.2524,2375,4526975
998,search,3847.7,0.8935,0.126484,19.0376,19.462,15.373,2.2524,2375,4526975
999,delete,110.466,-1.0,-1.0,-1.0,-1.0,154.198,2.19358,2351,4408448
1000,search,3800.63,0.89326,0.126231,19.08,19.4691,28.113,2.19382,2352,4408448
1001,delete,115.589,-1.0,-1.0,-1.0,-1.0,130.855,2.13752,2337,4303257
1002,search,3764.08,0.8928,0.126275,19.1727,19.5384,22.456,2.13752,2337,4303257
1003,delete,41.725,-1.0,-1.0,-1.0,-1.0,54.85,2.11493,2331,4259551
1004,search,3720.43,0.8926,0.126544,19.2315,19.5582,22.222,2.11493,2331,4259551
1005,delete,18.607,-1.0,-1.0,-1.0,-1.0,26.14,2.10764,2330,4241434
1006,search,3730.14,0.89263,0.126606,19.2302,19.5676,22.249,2.10764,2330,4241434
1007,delete,171.133,-1.0,-1.0,-1.0,-1.0,326.898,2.00702,2281,4052722
1008,search,3627.38,0.89065,0.128185,19.5065,19.7274,21.684,2.00702,2281,4052722
1009,delete,273.552,-1.0,-1.0,-1.0,-1.0,379.394,1.84592,2204,3738432
1010,search,3486.49,0.88807,0.12956,19.6378,19.6654,29.83,1.84624,2205,3738432
1011,delete,332.766,-1.0,-1.0,-1.0,-1.0,525.162,1.65252,2090,3372539
1012,search,3272.8,0.88334,0.13124,20.0682,19.7994,36.887,1.65305,2093,3372539
1013,delete,9.458,-1.0,-1.0,-1.0,-1.0,39.702,1.64766,2088,3361432
1014,search,3261.47,0.88255,0.131645,20.193,19.8993,26.807,1.64773,2089,3361432
1015,delete,231.539,-1.0,-1.0,-1.0,-1.0,360.837,1.51355,2011,3091692
1016,search,3167.21,0.87943,0.133227,20.7062,20.0308,18.446,1.51355,2011,3091692
1017,delete,300.616,-1.0,-1.0,-1.0,-1.0,473.47,1.34699,1923,2775418
1018,search,2969.91,0.87768,0.13406,20.8793,20.0382,28.194,1.34744,1924,2775418
1019,delete,18.823,-1.0,-1.0,-1.0,-1.0,36.362,1.33951,1921,2754073
1020,search,2981.47,0.87713,0.134475,20.9658,20.1365,17.751,1.33951,1921,2754073
1021,delete,104.465,-1.0,-1.0,-1.0,-1.0,73.467,1.30063,1907,2638917
1022,search,2922.3,0.87535,0.135607,21.1329,20.2157,17.42,1.30063,1907,2638917
1023,delete,75.146,-1.0,-1.0,-1.0,-1.0,101.163,1.26316,1879,2556494
1024,search,2857.85,0.87207,0.138725,21.4336,20.4014,16.957,1.26316,1879,2556494
1025,insert,22.274,-1.0,-1.0,-1.0,-1.0,27.721,1.26968,1881,2594934
1026,search,2887.49,0.87297,0.138201,21.2935,20.3187,16.793,1.26968,1881,2594934
1027,insert,182.326,-1.0,-1.0,-1.0,-1.0,85.044,1.3307,1889,2802105
1028,search,2942.79,0.87323,0.138801,21.2512,20.4404,41.655,1.3307,1892,2802105
1029,insert,377.993,-1.0,-1.0,-1.0,-1.0,212.263,1.47454,1923,3203975
1030,search,3116.16,0.87935,0.134747,20.6259,20.1683,102.333,1.47465,1938,3203975
1031,insert,551.468,-1.0,-1.0,-1.0,-1.0,308.514,1.73082,1968,3830566
1032,search,3339.87,0.88214,0.13567,20.2031,20.2685,87.47,1.73082,1979,3830566
1033,insert,415.119,-1.0,-1.0,-1.0,-1.0,270.063,1.91549,2027,4252669
1034,search,3504.2,0.88779,0.132399,19.2201,19.5834,93.276,1.91553,2039,4252669
1035,insert,216.563,-1.0,-1.0,-1.0,-1.0,234.989,2.02793,2072,4512107
1036,search,3614.11,0.8892,0.132134,19.0263,19.5445,89.305,2.02858,2085,4512107
1037,insert,17.062,-1.0,-1.0,-1.0,-1.0,21.569,2.03365,2086,4525815
1038,search,3626.07,0.8894,0.132015,18.9895,19.5214,18.28,2.03365,2086,4525815
1039,insert,85.733,-1.0,-1.0,-1.0,-1.0,32.089,2.06173,2091,4599215
1040,search,3637.27,0.89003,0.13175,18.8562,19.4363,18.374,2.06173,2091,4599215
1041,insert,12.391,-1.0,-1.0,-1.0,-1.0,16.547,2.06583,2091,4609851
1042,search,3663.58,0.89025,0.131838,18.813,19.4291,18.388,2.06583,2091,4609851
1043,insert,21.397,-1.0,-1.0,-1.0,-1.0,26.088,2.07265,2093,4627411
1044,search,3657.55,0.89031,0.131778,18.7959,19.4187,18.256,2.07265,2093,4627411
1045,insert,50.111,-1.0,-1.0,-1.0,-1.0,18.903,2.08969,2094,4670607
1046,search,3654.09,0.89069,0.132007,18.729,19.4353,18.276,2.08969,2094,4670607
1047,insert,6.353,-1.0,-1.0,-1.0,-1.0,21.549,2.09164,2095,4675386
1048,search,3666.22,0.89086,0.131947,18.711,19.4208,18.113,2.09164,2095,4675386
1049,insert,18.079,-1.0,-1.0,-1.0,-1.0,22.218,2.09808,2096,4689998
1050,search,3661.99,0.89095,0.131895,18.6839,19.4094,26.067,2.09828,2097,4689998
1051,insert,102.614,-1.0,-1.0,-1.0,-1.0,69.583,2.13841,2111,4783971
1052,search,3724.22,0.89131,0.131895,18.6613,19.4049,21.888,2.13848,2112,4783971
1053,insert,50.467,-1.0,-1.0,-1.0,-1.0,37.465,2.15505,2117,4826219
1054,search,3735,0.89113,0.132139,18.6362,19.365,18.268,2.15505,2117,4826219
1055,insert,45.192,-1.0,-1.0,-1.0,-1.0,21.102,2.16831,2118,4862355
1056,search,3757.83,0.89172,0.132032,18.5487,19.3058,18.302,2.16831,2118,4862355
1057,insert,9.664,-1.0,-1.0,-1.0,-1.0,16.709,2.17047,2118,4869564
1058,search,3754.78,0.89182,0.132035,18.5548,19.3001,18.423,2.17047,2118,4869564
1059,insert,30.88,-1.0,-1.0,-1.0,-1.0,16.741,2.17903,2118,4898570
1060,search,3752.78,0.89208,0.131799,18.5221,19.2767,18.381,2.17903,2118,4898570
1061,insert,12.267,-1.0,-1.0,-1.0,-1.0,19.299,2.18265,2119,4907501
1062,search,3776.47,0.892,0.13183,18.4976,19.2457,24.722,2.18281,2120,4907501
1063,insert,8.82,-1.0,-1.0,-1.0,-1.0,28.889,2.1861,2122,4916386
1064,search,3769.11,0.89237,0.131491,18.4965,19.2376,21.784,2.18615,2123,4916386
1065,insert,313.719,-1.0,-1.0,-1.0,-1.0,255.608,2.3092,2168,5194839
1066,search,3882.72,0.8942,0.129415,18.2529,19.0722,56.868,2.3093,2174,5194839
1067,insert,5.91,-1.0,-1.0,-1.0,-1.0,18.037,2.31135,2174,5200182
1068,search,3889.32,0.89465,0.12905,18.2186,19.0463,32.087,2.31152,2177,5200182
1069,insert,32.787,-1.0,-1.0,-1.0,-1.0,42.549,2.32452,2187,5230883
1070,search,3915.69,0.89494,0.128397,18.121,18.9842,19.363,2.32452,2187,5230883
1071,insert,24.659,-1.0,-1.0,-1.0,-1.0,53.328,2.33532,2193,5255659
1072,search,3930.59,0.8954,0.128218,18.0972,18.9911,19.413,2.33532,2193,5255659
1073,insert,42.067,-1.0,-1.0,-1.0,-1.0,17.914,2.34888,2193,5281693
1074,search,3937.12,0.8956,0.128056,18.0648,18.9683,21.51,2.34888,2193,5281693
1075,insert,11.252,-1.0,-1.0,-1.0,-1.0,17.953,2.35235,2193,5290081
1076,search,3949.57,0.89567,0.128075,18.0346,18.9325,19.773,2.35235,2193,5290081
1077,insert,30.592,-1.0,-1.0,-1.0,-1.0,23.574,2.36256,2194,5316166
1078,search,3942.28,0.89562,0.127978,18.0559,18.9651,19.435,2.36256,2194,5316166
1079,insert,24.457,-1.0,-1.0,-1.0,-1.0,21.262,2.37079,2195,5335531
1080,search,3967.7,0.89599,0.127799,18.0337,18.9715,19.339,2.37079,2195,5335531
1081,insert,383.642,-1.0,-1.0,-1.0,-1.0,218.852,2.52355,2232,5678781
1082,search,4083.12,0.89744,0.126754,17.8416,18.9768,88.64,2.52489,2245,5678781
1083,insert,1.048,-1.0,-1.0,-1.0,-1.0,19.194,2.52527,2245,5679848
1084,search,4096.89,0.89729,0.126928,17.8642,18.9911,31.717,2.52527,2247,5679848
1085,insert,21.33,-1.0,-1.0,-1.0,-1.0,33.108,2.53382,2251,5702205
1086,search,4102.89,0.89756,0.12679,17.8317,18.9699,20.479,2.53382,2251,5702205
1087,insert,16.803,-1.0,-1.0,-1.0,-1.0,26.963,2.5393,2253,5715514
1088,search,4117.02,0.89767,0.126701,17.8003,18.9587,26.169,2.53957,2254,5715514
1089,insert,428.356,-1.0,-1.0,-1.0,-1.0,353.092,2.70722,2336,6103499
1090,search,4328.15,0.89983,0.124974,17.5956,18.8381,69.448,2.70755,2348,6103499
1091,insert,53.621,-1.0,-1.0,-1.0,-1.0,58.113,2.7293,2362,6152505
1092,search,4349.66,0.90017,0.125037,17.5816,18.8423,15.698,2.7293,2362,6152505
1093,insert,19.306,-1.0,-1.0,-1.0,-1.0,23.251,2.73674,2364,6171104
1094,search,4339.63,0.90027,0.12497,17.5631,18.8404,25.543,2.73716,2365,6171104
1095,insert,371.748,-1.0,-1.0,-1.0,-1.0,490.563,2.91159,2457,6557850
1096,search,4546.45,0.90316,0.123043,17.1815,18.6211,97.648,2.91264,2474,6557850
1097,insert,17.73,-1.0,-1.0,-1.0,-1.0,25.696,2.92036,2477,6579289
1098,search,4581.86,0.90356,0.122644,17.1444,18.6058,23.224,2.92036,2479,6579289
1099,insert,10.733,-1.0,-1.0,-1.0,-1.0,14.064,2.92478,2479,6591442
1100,search,4571.91,0.90372,0.122582,17.111,18.5635,15.636,2.92478,2479,6591442
1101,insert,39.951,-1.0,-1.0,-1.0,-1.0,33.897,2.94152,2484,6633739
1102,search,4580.93,0.9042,0.122161,17.0778,18.5504,26.955,2.94182,2487,6633739
1103,insert,96.978,-1.0,-1.0,-1.0,-1.0,112.674,2.98458,2519,6724357
1104,search,4675.59,0.90587,0.121029,16.9194,18.4708,26.567,2.98471,2522,6724357
1105,insert,2.349,-1.0,-1.0,-1.0,-1.0,14.585,2.98561,2522,6727059
1106,search,4698.91,0.90601,0.120891,16.9345,18.4836,23.88,2.98597,2523,6727059
1107,insert,224.06,-1.0,-1.0,-1.0,-1.0,258.676,3.08338,2576,6950869
1108,search,4816.99,0.90637,0.1204,16.8188,18.4172,41.445,3.08358,2581,6950869
1109,insert,5.113,-1.0,-1.0,-1.0,-1.0,21.805,3.08526,2582,6958173
1110,search,4817.32,0.90653,0.120358,16.7917,18.3984,16.263,3.08526,2582,6958173
1111,insert,33.787,-1.0,-1.0,-1.0,-1.0,55.106,3.09831,2593,6995273
1112,search,4791.35,0.90675,0.120214,16.774,18.3817,16.071,3.09831,2593,6995273
1113,insert,46.542,-1.0,-1.0,-1.0,-1.0,65.197,3.12207,2608,7047862
1114,search,4832.1,0.90676,0.120178,16.7418,18.351,34.381,3.12224,2611,7047862
1115,insert,62.041,-1.0,-1.0,-1.0,-1.0,98.248,3.14732,2632,7110727
1116,search,4881.35,0.90771,0.119961,16.6864,18.3606,31.113,3.14772,2635,7110727
1117,insert,16.247,-1.0,-1.0,-1.0,-1.0,28.918,3.15306,2639,7125591
1118,search,4922.02,0.9077,0.120119,16.6926,18.3704,16.777,3.15306,2639,7125591
1119,insert,9.446,-1.0,-1.0,-1.0,-1.0,14.745,3.15605,2639,7134442
1120,search,4942.14,0.9077,0.120202,16.6672,18.3585,16.631,3.15605,2639,7134442
1121,insert,35.046,-1.0,-1.0,-1.0,-1.0,40.613,3.16933,2644,7162109
1122,search,4957.82,0.90802,0.120078,16.6191,18.3359,20.4,3.16934,2645,7162109
1123,insert,20.104,-1.0,-1.0,-1.0,-1.0,36.842,3.17753,2650,7179509
1124,search,4943.4,0.90849,0.119653,16.6069,18.3227,22.328,3.17764,2651,7179509
1125,insert,6.846,-1.0,-1.0,-1.0,-1.0,23.349,3.18061,2652,7186372
1126,search,4942.22,0.90839,0.119742,16.6007,18.3128,24.004,3.18081,2653,7186372
1127,insert,42.876,-1.0,-1.0,-1.0,-1.0,61.358,3.20147,2663,7231450
1128,search,4950.53,0.90835,0.119727,16.6012,18.3197,31.878,3.20183,2667,7231450
1129,insert,13.438,-1.0,-1.0,-1.0,-1.0,29.213,3.20663,2670,7243215
1130,search,5005.94,0.9085,0.119535,16.5827,18.3082,23.793,3.20673,2672,7243215
1131,insert,39.691,-1.0,-1.0,-1.0,-1.0,43.999,3.22105,2678,7276107
1132,search,5005.45,0.90816,0.119882,16.5835,18.3448,16.985,3.22105,2678,7276107
1133,insert,19.035,-1.0,-1.0,-1.0,-1.0,22.783,3.22762,2680,7292577
1134,search,5025.78,0.90862,0.11929,16.5698,18.3275,25.24,3.22779,2682,7292577
1135,insert,8.844,-1.0,-1.0,-1.0,-1.0,30.699,3.23105,2685,7299867
1136,search,5015.91,0.90851,0.119314,16.5772,18.32,16.927,3.23105,2685,7299867
1137,insert,25.923,-1.0,-1.0,-1.0,-1.0,30.626,3.24003,2689,7323342
1138,search,5022.79,0.90839,0.119415,16.5786,18.3219,16.425,3.24003,2689,7323342
1139,insert,3.958,-1.0,-1.0,-1.0,-1.0,26.955,3.24209,2691,7325844
1140,search,5020.71,0.90873,0.119092,16.5687,18.3054,23.781,3.24223,2693,7325844
1141,insert,206.014,-1.0,-1.0,-1.0,-1.0,275.949,3.33407,2750,7540761
1142,search,5156.6,0.91005,0.117957,16.3558,18.1282,65.615,3.33526,2764,7540761
1143,insert,23.708,-1.0,-1.0,-1.0,-1.0,34.327,3.3451,2769,7561926
1144,search,5183.69,0.91002,0.117766,16.3447,18.1386,22.657,3.34515,2770,7561926
1145,insert,10.215,-1.0,-1.0,-1.0,-1.0,28.445,3.34922,2773,7571861
1146,search,5186.87,0.91027,0.117572,16.3464,18.141,23.551,3.34943,2774,7571861
1147,insert,19.864,-1.0,-1.0,-1.0,-1.0,31.191,3.35688,2777,7590881
1148,search,5184.25,0.91023,0.117736,16.3253,18.1129,20.241,3.35692,2778,7590881
1149,insert,6.132,-1.0,-1.0,-1.0,-1.0,20.823,3.35917,2779,7595507
1150,search,5175.79,0.91021,0.117807,16.3184,18.1037,17.245,3.35917,2779,7595507
1151,insert,5.772,-1.0,-1.0,-1.0,-1.0,19.855,3.36091,2780,7601664
1152,search,5174.16,0.91048,0.117638,16.3059,18.0976,38.971,3.36168,2785,7601664
1153,delete,17.335,-1.0,-1.0,-1.0,-1.0,24.442,3.35959,2784,7566707
1154,search,5166.86,0.91016,0.117801,16.3365,18.1327,17.792,3.35959,2784,7566707
1155,delete,104.003,-1.0,-1.0,-1.0,-1.0,202.038,3.32428,2765,7396192
1156,search,5125.75,0.90961,0.117762,16.3816,18.1447,23.796,3.32431,2766,7396192
1157,delete,237.989,-1.0,-1.0,-1.0,-1.0,444.279,3.24074,2705,7079041
1158,search,4998.14,0.90829,0.118976,16.5685,18.2335,45.227,3.24144,2709,7079041
1159,delete,331.938,-1.0,-1.0,-1.0,-1.0,450.006,3.07665,2648,6597115
1160,search,4841.62,0.90564,0.119313,17.0006,18.38,72.404,3.07762,2655,6597115
1161,delete,212.053,-1.0,-1.0,-1.0,-1.0,306.323,2.98165,2605,6308902
1162,search,4655.65,0.90393,0.120306,17.2842,18.5806,33.739,2.98186,2608,6308902
1163,delete,93.166,-1.0,-1.0,-1.0,-1.0,233.264,2.9251,2579,6164514
1164,search,4583.41,0.90354,0.12074,17.3274,18.5752,25.827,2.92532,2580,6164514
1165,delete,28.361,-1.0,-1.0,-1.0,-1.0,37.398,2.91859,2577,6133412
1166,search,4549.93,0.90347,0.120642,17.3554,18.6026,17.213,2.91859,2577,6133412
1167,delete,52.193,-1.0,-1.0,-1.0,-1.0,15.396,2.90749,2577,6057218
1168,search,4547.02,0.9028,0.121199,17.4523,18.7013,17.341,2.90749,2577,6057218
1169,delete,18.006,-1.0,-1.0,-1.0,-1.0,85.726,2.89318,2566,6028053
1170,search,4540.28,0.90054,0.12207,17.8459,18.893,17.225,2.89318,2566,6028053
1171,delete,24.687,-1.0,-1.0,-1.0,-1.0,21.219,2.88651,2565,6001880
1172,search,4506.82,0.90043,0.122081,17.8574,18.9027,17.383,2.88651,2565,6001880
1173,delete,38.019,-1.0,-1.0,-1.0,-1.0,41.562,2.87506,2562,5957180
1174,search,4505.01,0.90013,0.122476,17.8923,18.9304,17.261,2.87506,2562,5957180
1175,delete,15.351,-1.0,-1.0,-1.0,-1.0,14.571,2.87324,2562,5939326
1176,search,4516.26,0.90019,0.122519,17.8759,18.9134,17.097,2.87324,2562,5939326
1177,delete,12.221,-1.0,-1.0,-1.0,-1.0,35.182,2.86878,2561,5924145
1178,search,4477.91,0.90028,0.122537,17.867,18.9081,16.83,2.86878,2561,5924145
1179,delete,53.033,-1.0,-1.0,-1.0,-1.0,93.176,2.84409,2550,5863334
1180,search,4435.8,0.90017,0.122549,17.9083,18.9173,16.755,2.84409,2550,5863334
1181,delete,34.875,-1.0,-1.0,-1.0,-1.0,14.79,2.83161,2550,5822703
1182,search,4450.71,0.89995,0.123176,17.9215,18.9417,17.193,2.83161,2550,5822703
1183,delete,40.245,-1.0,-1.0,-1.0,-1.0,50.732,2.81737,2545,5775807
1184,search,4422.6,0.89901,0.124013,17.9807,18.9527,17.081,2.81737,2545,5775807
1185,delete,23.714,-1.0,-1.0,-1.0,-1.0,28.102,2.81091,2543,5750627
1186,search,4436.42,0.89881,0.124075,18.0253,18.9551,17.173,2.81091,2543,5750627
1187,delete,137.605,-1.0,-1.0,-1.0,-1.0,191.88,2.75749,2518,5601207
1188,search,4361.04,0.89813,0.124507,18.1217,19.0574,22.841,2.75751,2519,5601207
1189,delete,13.255,-1.0,-1.0,-1.0,-1.0,14.364,2.75516,2519,5586425
1190,search,4323.71,0.89791,0.124741,18.1179,19.0514,16.676,2.75516,2519,5586425
1191,delete,10.119,-1.0,-1.0,-1.0,-1.0,21.575,2.75248,2518,5574023
1192,search,4355.59,0.89785,0.124629,18.1584,19.0781,21.909,2.75259,2519,5574023
1193,delete,179.87,-1.0,-1.0,-1.0,-1.0,319.61,2.64866,2481,5356157
1194,search,4223.98,0.89695,0.124666,18.3255,19.1348,16.314,2.64866,2481,5356157
1195,delete,13.026,-1.0,-1.0,-1.0,-1.0,14.073,2.64523,2481,5340404
1196,search,4231.56,0.89682,0.124881,18.305,19.1347,16.517,2.64523,2481,5340404
1197,delete,49.841,-1.0,-1.0,-1.0,-1.0,14.398,2.62958,2481,5293259
1198,search,4213.5,0.89649,0.125362,18.3267,19.1591,16.493,2.62958,2481,5293259
1199,delete,11.574,-1.0,-1.0,-1.0,-1.0,19.664,2.62421,2480,5279787
1200,search,4212.39,0.89662,0.125124,18.3056,19.1277,16.723,2.62421,2480,5279787
1201,delete,71.12,-1.0,-1.0,-1.0,-1.0,104.345,2.58937,2468,5216567
1202,search,4199.9,0.89557,0.125814,18.4141,19.2112,16.567,2.58937,2468,5216567
1203,delete,20.718,-1.0,-1.0,-1.0,-1.0,13.902,2.58403,2468,5196947
1204,search,4153.9,0.89563,0.125794,18.4381,19.2321,16.291,2.58403,2468,5196947
1205,delete,20.735,-1.0,-1.0,-1.0,-1.0,39.023,2.57214,2464,5168447
1206,search,4160.14,0.89539,0.125812,18.46,19.205,16.328,2.57214,2464,5168447
1207,delete,20.536,-1.0,-1.0,-1.0,-1.0,48.044,2.56042,2460,5146927
1208,search,4119.18,0.89535,0.125383,18.5226,19.1917,32.15,2.56087,2463,5146927
1209,delete,234.793,-1.0,-1.0,-1.0,-1.0,318.21,2.42836,2416,4887612
1210,search,4039.75,0.89423,0.126295,18.5014,19.0551,21.657,2.4286,2417,4887612
1211,delete,4.279,-1.0,-1.0,-1.0,-1.0,13.693,2.42684,2417,4882301
1212,search,4032.7,0.89435,0.126289,18.5046,19.0499,16.38,2.42684,2417,4882301
1213,delete,107.114,-1.0,-1.0,-1.0,-1.0,103.29,2.37985,2405,4780915
1214,search,4008.04,0.89339,0.126939,18.6922,19.1902,15.994,2.37985,2405,4780915
1215,delete,14.959,-1.0,-1.0,-1.0,-1.0,13.598,2.3758,2405,4765751
1216,search,4015.37,0.89326,0.126658,18.6929,19.1685,16.034,2.3758,2405,4765751
1217,delete,313.116,-1.0,-1.0,-1.0,-1.0,425.142,2.20907,2317,4452306
1218,search,3836.16,0.89072,0.127679,19.0472,19.3778,29.321,2.2092,2318,4452306
1219,delete,79.884,-1.0,-1.0,-1.0,-1.0,168.953,2.15866,2285,4362045
1220,search,3776.47,0.88921,0.128834,19.1923,19.4092,25.45,2.15866,2286,4362045
1221,delete,31.035,-1.0,-1.0,-1.0,-1.0,34.881,2.14681,2283,4326917
1222,search,3763.19,0.889,0.129175,19.2281,19.4299,25.602,2.14687,2284,4326917
1223,delete,181.218,-1.0,-1.0,-1.0,-1.0,287.705,2.03944,2228,4109781
1224,search,3642.64,0.88613,0.131328,19.5099,19.5291,20.628,2.03944,2228,4109781
1225,delete,25.601,-1.0,-1.0,-1.0,-1.0,47.126,2.02571,2224,4075879
1226,search,3630.47,0.88581,0.131756,19.5161,19.484,20.535,2.02571,2224,4075879
1227,delete,62.548,-1.0,-1.0,-1.0,-1.0,97.999,1.99317,2212,4006503
1228,search,3599.72,0.88549,0.131615,19.613,19.5174,26.709,1.99321,2213,4006503
1229,delete,72.632,-1.0,-1.0,-1.0,-1.0,82.775,1.95396,2204,3922625
1230,search,3537.87,0.88456,0.132527,19.703,19.5672,21.218,1.95396,2204,3922625
1231,delete,77.212,-1.0,-1.0,-1.0,-1.0,153.205,1.91059,2165,3844860
1232,search,3512.75,0.88255,0.134077,19.858,19.5616,20.028,1.91059,2165,3844860
1233,delete,12.817,-1.0,-1.0,-1.0,-1.0,21.937,1.90637,2164,3831414
1234,search,3487.01,0.88235,0.134089,19.9051,19.5939,20.243,1.90637,2164,3831414
