step_num,step_type,latency_ms,recall_mean,recall_std_dev,gt_scan_mean,gt_scan_dev,mainteance_ms,index_mem_gb,num_partitions,num_vectors
617,insert,244.245,-1.0,-1.0,-1.0,-1.0,413.471,3.97388,3253,8949227
618,search,7236.15,0.92827,0.100513,16.023,17.777,167.016,3.97571,3286,8949227
619,insert,164.41,-1.0,-1.0,-1.0,-1.0,206.491,4.07759,3326,9195551
620,search,7414.81,0.92908,0.100124,15.9455,17.7272,111.4,4.07959,3350,9195551
621,insert,28.922,-1.0,-1.0,-1.0,-1.0,62.65,4.09275,3360,9232372
622,search,7499.19,0.92951,0.0998432,15.8898,17.7093,33.405,4.09307,3363,9232372
623,insert,20.06,-1.0,-1.0,-1.0,-1.0,35.626,4.10154,3367,9253561
624,search,7487.6,0.9298,0.099624,15.8472,17.6899,36.533,4.1018,3370,9253561
625,insert,58.792,-1.0,-1.0,-1.0,-1.0,102.762,4.13549,3387,9331230
626,search,7472.93,0.9303,0.0992441,15.7396,17.637,61.726,4.13592,3396,9331230
627,insert,38.4,-1.0,-1.0,-1.0,-1.0,93.687,4.15357,3415,9374063
628,search,7566.73,0.93044,0.0992346,15.7047,17.6331,30.966,4.15366,3417,9374063
629,insert,11.209,-1.0,-1.0,-1.0,-1.0,42.914,4.16235,3421,9387598
630,search,7563.45,0.93059,0.0990341,15.676,17.602,24.018,4.16235,3421,9387598
631,insert,29.034,-1.0,-1.0,-1.0,-1.0,65.991,4.17584,3430,9421724
632,search,7624.4,0.93073,0.0988847,15.6555,17.5843,32.226,4.17603,3433,9421724
633,insert,37.846,-1.0,-1.0,-1.0,-1.0,77.568,4.1924,3451,9461430
634,search,7455.1,0.93087,0.0986654,15.604,17.5313,30.964,4.19244,3453,9461430
635,insert,20.955,-1.0,-1.0,-1.0,-1.0,43.175,4.20168,3458,9479469
636,search,7618.31,0.93082,0.0988289,15.5745,17.5238,22.974,4.20168,3458,9479469
637,insert,354.854,-1.0,-1.0,-1.0,-1.0,602.255,4.3818,3585,9885997
638,search,7889.22,0.93277,0.0976526,15.1912,17.3042,125.037,4.38387,3614,9885997
639,insert,352.908,-1.0,-1.0,-1.0,-1.0,588.143,4.56701,3747,10292043
640,search,8241.55,0.9349,0.0958349,14.8576,17.1239,120.571,4.56941,3771,10292043
641,delete,142.933,-1.0,-1.0,-1.0,-1.0,235.89,4.52861,3751,10096584
642,search,8222.28,0.93484,0.0958622,14.8691,17.1068,27.634,4.52861,3751,10096584
643,delete,7.853,-1.0,-1.0,-1.0,-1.0,25.147,4.52861,3751,10084840
644,search,8200.7,0.93481,0.0959495,14.8736,17.1182,27.394,4.52861,3751,10084840
645,delete,11.082,-1.0,-1.0,-1.0,-1.0,25.018,4.52861,3751,10069802
646,search,8193.05,0.93474,0.0960169,14.8784,17.121,28.711,4.52861,3751,10069802
647,delete,56.577,-1.0,-1.0,-1.0,-1.0,191.543,4.50509,3737,9990953
648,search,8236.14,0.93459,0.0962715,14.8839,17.1118,29.59,4.50509,3737,9990953
649,delete,28.536,-1.0,-1.0,-1.0,-1.0,37.769,4.50331,3736,9951625
650,search,8177.89,0.93455,0.0965273,14.8786,17.1195,28.177,4.50331,3736,9951625
651,delete,15.628,-1.0,-1.0,-1.0,-1.0,24.947,4.50153,3736,9927065
652,search,8208.91,0.93437,0.09662,14.9451,17.1622,28.257,4.50153,3736,9927065
653,delete,70.201,-1.0,-1.0,-1.0,-1.0,171.759,4.47255,3719,9831098
654,search,8035.3,0.93415,0.0967345,14.9914,17.1863,28.773,4.47255,3719,9831098
655,delete,296.053,-1.0,-1.0,-1.0,-1.0,461.123,4.37901,3665,9462172
656,search,7874.09,0.93252,0.0981123,15.2711,17.3412,32.483,4.37909,3666,9462172
657,delete,178.075,-1.0,-1.0,-1.0,-1.0,168.042,4.31189,3613,9218902
658,search,7754.15,0.92942,0.100426,15.7002,17.5837,26.847,4.31189,3613,9218902
659,delete,86.669,-1.0,-1.0,-1.0,-1.0,196.409,4.27709,3594,9106546
660,search,7569.22,0.92922,0.100667,15.7652,17.6157,27.088,4.27709,3594,9106546
661,delete,35.586,-1.0,-1.0,-1.0,-1.0,45.12,4.27035,3592,9059776
662,search,7647.81,0.92906,0.100921,15.753,17.5882,28.303,4.27035,3592,9059776
663,delete,68.719,-1.0,-1.0,-1.0,-1.0,73.66,4.25159,3585,8990616
664,search,7622.84,0.9287,0.101593,15.7675,17.5999,45.303,4.25183,3586,8990616
665,delete,47.062,-1.0,-1.0,-1.0,-1.0,100.588,4.23535,3580,8937437
666,search,7589.97,0.92862,0.101667,15.766,17.5968,27.767,4.23535,3580,8937437
667,delete,155.598,-1.0,-1.0,-1.0,-1.0,247.156,4.16386,3554,8766390
668,search,7446.49,0.92828,0.10174,15.8049,17.6173,26.342,4.16386,3554,8766390
669,delete,175.725,-1.0,-1.0,-1.0,-1.0,398.06,4.081,3516,8532008
670,search,7362.52,0.92793,0.102049,15.8911,17.67,26.88,4.081,3516,8532008
671,delete,36.453,-1.0,-1.0,-1.0,-1.0,57.894,4.06979,3513,8489178
672,search,7383.71,0.92769,0.102237,15.9375,17.7247,27.484,4.06979,3513,8489178
673,delete,56.805,-1.0,-1.0,-1.0,-1.0,89.114,4.04865,3505,8421866
674,search,7330.79,0.92777,0.102564,15.9489,17.7549,26.643,4.04865,3505,8421866
675,delete,109.909,-1.0,-1.0,-1.0,-1.0,127.548,4.01288,3491,8288319
676,search,7281.69,0.92717,0.103284,16.0209,17.826,25.753,4.01288,3491,8288319
677,delete,144.042,-1.0,-1.0,-1.0,-1.0,137.403,3.93361,3479,8072197
678,search,7209.72,0.9297,0.100816,15.5078,17.2749,26.297,3.93361,3479,8072197
679,delete,27.589,-1.0,-1.0,-1.0,-1.0,62.206,3.92247,3477,8036947
680,search,7195.37,0.92963,0.100846,15.519,17.2631,26.874,3.92247,3477,8036947
681,delete,8.78,-1.0,-1.0,-1.0,-1.0,22.945,3.92138,3477,8026197
682,search,7174.4,0.92975,0.100675,15.5158,17.2512,26.695,3.92138,3477,8026197
683,delete,263.284,-1.0,-1.0,-1.0,-1.0,119.961,3.82631,3460,7744229
684,search,7053.95,0.92851,0.101597,15.6704,17.29,31.031,3.82637,3461,7744229
685,delete,207.559,-1.0,-1.0,-1.0,-1.0,92.149,3.72764,3447,7541066
686,search,6891.36,0.92545,0.104202,16.0531,17.5897,30.643,3.72778,3448,7541066
687,delete,18.352,-1.0,-1.0,-1.0,-1.0,30.312,3.7215,3447,7522190
688,search,6806.83,0.92524,0.104505,16.0733,17.6026,25.989,3.7215,3447,7522190
689,delete,101.58,-1.0,-1.0,-1.0,-1.0,257.473,3.66252,3412,7409400
690,search,6771.3,0.92423,0.105035,16.2684,17.735,26.114,3.66252,3412,7409400
691,delete,39.46,-1.0,-1.0,-1.0,-1.0,22.478,3.64817,3412,7375648
692,search,6791.02,0.92404,0.105172,16.2967,17.7585,25.468,3.64817,3412,7375648
693,delete,154.595,-1.0,-1.0,-1.0,-1.0,143.729,3.58232,3401,7222068
694,search,6759.56,0.92421,0.104959,16.3403,17.7852,25.007,3.58232,3401,7222068
695,delete,22.268,-1.0,-1.0,-1.0,-1.0,68.514,3.5705,3398,7196331
696,search,6723.8,0.92455,0.104752,16.2801,17.7698,24.677,3.5705,3398,7196331
697,delete,28.183,-1.0,-1.0,-1.0,-1.0,42.716,3.55968,3396,7170716
698,search,6631.32,0.92453,0.104697,16.2973,17.7699,25.571,3.55968,3396,7170716
699,delete,11.868,-1.0,-1.0,-1.0,-1.0,71.918,3.55033,3393,7155255
700,search,6686.68,0.92496,0.104135,16.2667,17.7487,28.604,3.55033,3393,7155255
701,delete,57.228,-1.0,-1.0,-1.0,-1.0,22.78,3.53166,3393,7097733
702,search,6721.73,0.92479,0.104303,16.2694,17.7391,25.404,3.53166,3393,7097733
703,delete,170.891,-1.0,-1.0,-1.0,-1.0,264.899,3.44243,3353,6924172
704,search,6555.66,0.92476,0.103989,16.2973,17.6906,29.983,3.44253,3354,6924172
705,delete,27.13,-1.0,-1.0,-1.0,-1.0,21.651,3.4295,3354,6896276
706,search,6546.15,0.92462,0.103843,16.3117,17.7024,24.136,3.4295,3354,6896276
707,delete,497.346,-1.0,-1.0,-1.0,-1.0,850.655,3.13885,3211,6385507
708,search,6181.27,0.92174,0.106402,16.616,17.7932,52.009,3.13929,3215,6385507
709,delete,163.685,-1.0,-1.0,-1.0,-1.0,520.309,3.04719,3155,6207658
710,search,6072.08,0.92018,0.107048,16.918,17.971,47.78,3.04737,3158,6207658
711,delete,44.896,-1.0,-1.0,-1.0,-1.0,40.848,3.0294,3156,6162720
712,search,5983.77,0.9202,0.106823,16.9149,17.9647,31.274,3.0294,3157,6162720
713,delete,231.028,-1.0,-1.0,-1.0,-1.0,464.259,2.90718,3103,5927803
714,search,5915.22,0.9185,0.108691,17.1383,18.1629,28.775,2.90731,3104,5927803
715,delete,26.325,-1.0,-1.0,-1.0,-1.0,48.004,2.8933,3100,5895666
716,search,5780.71,0.91828,0.108669,17.1771,18.1635,22.344,2.8933,3100,5895666
717,delete,26.131,-1.0,-1.0,-1.0,-1.0,28.92,2.88731,3099,5868774
718,search,5750.69,0.91784,0.109159,17.2167,18.1937,23.101,2.88731,3099,5868774
719,delete,334.482,-1.0,-1.0,-1.0,-1.0,541.185,2.71899,3004,5533540
720,search,5646.44,0.91553,0.111663,17.4607,18.3258,33.953,2.71935,3006,5533540
721,delete,98.82,-1.0,-1.0,-1.0,-1.0,138.326,2.67155,2985,5418387
722,search,5599.37,0.91516,0.112038,17.5501,18.3596,22.42,2.67155,2985,5418387
723,delete,18.884,-1.0,-1.0,-1.0,-1.0,25.454,2.66433,2984,5398291
724,search,5554.33,0.91505,0.112011,17.561,18.3488,22.244,2.66433,2984,5398291
725,delete,104.715,-1.0,-1.0,-1.0,-1.0,211.499,2.60872,2965,5273546
726,search,5507.66,0.91425,0.112385,17.669,18.3741,44.306,2.60872,2967,5273546
727,delete,78.715,-1.0,-1.0,-1.0,-1.0,49.009,2.56985,2962,5180937
728,search,5424.87,0.91391,0.112596,17.7196,18.4468,38.145,2.56985,2964,5180937
729,delete,94.683,-1.0,-1.0,-1.0,-1.0,168.179,2.51763,2939,5079524
730,search,5358.44,0.91344,0.113069,17.7963,18.4727,21.825,2.51763,2939,5079524
731,delete,76.447,-1.0,-1.0,-1.0,-1.0,19.505,2.49582,2939,5019265
732,search,5351.1,0.91234,0.114484,17.8794,18.5083,21.816,2.49582,2939,5019265
733,delete,80.774,-1.0,-1.0,-1.0,-1.0,81.81,2.46434,2932,4955565
734,search,5362.33,0.91201,0.114501,17.9772,18.6216,22.209,2.46434,2932,4955565
735,delete,146.477,-1.0,-1.0,-1.0,-1.0,542.721,2.37452,2878,4776948
736,search,5248.76,0.91397,0.112648,18.0921,18.9202,39.16,2.37508,2880,4776948
737,delete,107.017,-1.0,-1.0,-1.0,-1.0,112.156,2.32613,2870,4654026
738,search,5204.25,0.91525,0.110854,17.812,18.6044,28.817,2.32613,2871,4654026
739,delete,53.935,-1.0,-1.0,-1.0,-1.0,84.853,2.29511,2859,4589888
740,search,5165.73,0.91548,0.110385,17.831,18.5932,28.743,2.29511,2860,4589888
741,delete,144.109,-1.0,-1.0,-1.0,-1.0,206.776,2.21219,2834,4430862
742,search,5075.53,0.9147,0.110522,17.8879,18.5051,27.773,2.21224,2835,4430862
743,delete,181.883,-1.0,-1.0,-1.0,-1.0,361.701,2.11645,2787,4237049
744,search,4944.35,0.91312,0.111923,18.0071,18.5605,38.518,2.1165,2789,4237049
745,delete,231.196,-1.0,-1.0,-1.0,-1.0,529.938,1.98718,2718,4000195
746,search,4862.79,0.91113,0.113251,18.398,18.7438,19.837,1.98718,2718,4000195
747,delete,168.086,-1.0,-1.0,-1.0,-1.0,262.252,1.89345,2673,3803954
748,search,4744.29,0.91022,0.113322,18.5713,18.7849,33.994,1.89362,2675,3803954
749,delete,68.386,-1.0,-1.0,-1.0,-1.0,74.075,1.85842,2665,3733214
750,search,4725.48,0.90995,0.113552,18.6939,18.8838,19.07,1.85842,2665,3733214
751,delete,19.699,-1.0,-1.0,-1.0,-1.0,32.319,1.84728,2662,3709324
752,search,4684.89,0.9098,0.113511,18.7632,18.907,18.509,1.84728,2662,3709324
753,delete,51.525,-1.0,-1.0,-1.0,-1.0,133.733,1.81412,2647,3649123
754,search,4669.61,0.90854,0.114874,18.9421,19.0797,28.183,1.81412,2648,3649123
755,delete,26.644,-1.0,-1.0,-1.0,-1.0,26.477,1.80274,2647,3621475
756,search,4665.78,0.90844,0.114648,18.9399,19.0191,20.158,1.80274,2647,3621475
757,delete,34.524,-1.0,-1.0,-1.0,-1.0,38.622,1.79004,2643,3594479
758,search,4598.75,0.9083,0.114524,18.998,19.0471,19.503,1.79004,2643,3594479
759,delete,24.848,-1.0,-1.0,-1.0,-1.0,27.947,1.78077,2641,3569055
760,search,4650.59,0.90788,0.114867,19.0391,19.0473,19.596,1.78077,2641,3569055
761,delete,42.028,-1.0,-1.0,-1.0,-1.0,32.075,1.76395,2639,3527896
762,search,4618.87,0.90728,0.115165,19.1011,19.0604,19.695,1.76395,2639,3527896
763,delete,20.899,-1.0,-1.0,-1.0,-1.0,31.174,1.75444,2637,3509970
764,search,4538.07,0.90714,0.115309,19.138,19.0931,18.948,1.75444,2637,3509970
765,delete,305.617,-1.0,-1.0,-1.0,-1.0,440.663,1.58012,2515,3187549
766,search,4380.39,0.90402,0.117696,19.5296,19.2017,17.498,1.58012,2515,3187549
767,delete,337.969,-1.0,-1.0,-1.0,-1.0,561.444,1.37103,2361,2822906
768,search,4032.46,0.89765,0.123147,20.4353,19.7379,26.292,1.37108,2362,2822906
769,insert,5.77,-1.0,-1.0,-1.0,-1.0,14.927,1.37227,2362,2832899
770,search,4015.63,0.89807,0.12282,20.3743,19.7123,17.225,1.37227,2362,2832899
771,insert,32.301,-1.0,-1.0,-1.0,-1.0,14.4,1.38097,2362,2863523
772,search,4071.09,0.89845,0.122622,20.341,19.743,17.245,1.38097,2362,2863523
773,insert,50.326,-1.0,-1.0,-1.0,-1.0,15.302,1.39522,2362,2925169
774,search,4151.4,0.89971,0.121515,20.1415,19.628,17.289,1.39522,2362,2925169
775,insert,37.1,-1.0,-1.0,-1.0,-1.0,36.768,1.40695,2365,2961356
776,search,4146.04,0.90001,0.121711,20.0759,19.6566,17.153,1.40695,2365,2961356
777,insert,30.564,-1.0,-1.0,-1.0,-1.0,14.547,1.41501,2365,2998678
778,search,4127.45,0.90106,0.12055,19.9366,19.5541,17.293,1.41501,2365,2998678
779,insert,11.856,-1.0,-1.0,-1.0,-1.0,14.224,1.41767,2365,3011024
780,search,4151.64,0.90163,0.120271,19.8475,19.5228,16.983,1.41767,2365,3011024
781,insert,4.802,-1.0,-1.0,-1.0,-1.0,14.164,1.41842,2365,3019515
782,search,4145.24,0.90177,0.120171,19.8358,19.5165,16.785,1.41842,2365,3019515
783,insert,51.63,-1.0,-1.0,-1.0,-1.0,14.658,1.43242,2365,3082298
784,search,4093.16,0.9025,0.119622,19.6864,19.4547,16.288,1.43242,2365,3082298
785,insert,34.324,-1.0,-1.0,-1.0,-1.0,39.865,1.44674,2367,3122090
786,search,4156.03,0.9038,0.118822,19.513,19.4034,40.098,1.44674,2370,3122090
787,insert,19.991,-1.0,-1.0,-1.0,-1.0,14.754,1.45222,2370,3140294
788,search,4197.54,0.90387,0.11911,19.478,19.3902,35.417,1.45222,2373,3140294
789,insert,6.632,-1.0,-1.0,-1.0,-1.0,14.817,1.45353,2373,3147819
790,search,4203.83,0.904,0.118994,19.4362,19.3607,17.159,1.45353,2373,3147819
791,insert,31.773,-1.0,-1.0,-1.0,-1.0,14.445,1.46095,2373,3180668
792,search,4172.82,0.90406,0.118894,19.4088,19.3678,17.396,1.46095,2373,3180668
793,insert,2.211,-1.0,-1.0,-1.0,-1.0,14.298,1.46135,2373,3183235
794,search,4174.52,0.90407,0.118933,19.4056,19.367,17.24,1.46135,2373,3183235
795,insert,59.508,-1.0,-1.0,-1.0,-1.0,21.118,1.47987,2374,3242089
796,search,4206.67,0.90483,0.118308,19.3224,19.3406,17.196,1.47987,2374,3242089
797,insert,4.242,-1.0,-1.0,-1.0,-1.0,14.387,1.48068,2374,3247192
798,search,4225.86,0.90487,0.118229,19.3215,19.3404,16.717,1.48068,2374,3247192
799,insert,6.142,-1.0,-1.0,-1.0,-1.0,14.28,1.48209,2374,3254626
800,search,4222.47,0.90503,0.118248,19.2935,19.3418,16.41,1.48209,2374,3254626
801,insert,18.09,-1.0,-1.0,-1.0,-1.0,14.309,1.48772,2374,3274953
802,search,4215.12,0.90535,0.118337,19.2112,19.3056,16.831,1.48772,2374,3274953
803,insert,858.198,-1.0,-1.0,-1.0,-1.0,474.775,1.80987,2456,4032688
804,search,4661.42,0.9117,0.113307,18.4461,18.9365,124.336,1.81001,2477,4032688
805,insert,19.606,-1.0,-1.0,-1.0,-1.0,15.399,1.81516,2477,4050220
806,search,4653.6,0.91179,0.113178,18.454,18.9645,31.74,1.81516,2480,4050220
807,insert,19.143,-1.0,-1.0,-1.0,-1.0,15.387,1.8222,2480,4067940
808,search,4673.31,0.91169,0.113337,18.4514,18.9663,18.693,1.8222,2480,4067940
809,insert,33.89,-1.0,-1.0,-1.0,-1.0,23.148,1.83399,2482,4099369
810,search,4682.23,0.91215,0.113036,18.398,18.94,17.821,1.83399,2482,4099369
811,insert,30.122,-1.0,-1.0,-1.0,-1.0,15.157,1.84486,2482,4129509
812,search,4839.7,0.91265,0.112623,18.386,18.9626,17.686,1.84486,2482,4129509
813,insert,48.64,-1.0,-1.0,-1.0,-1.0,19.853,1.86459,2484,4178669
814,search,4688.91,0.91385,0.11152,18.266,18.8741,17.238,1.86459,2484,4178669
815,insert,2,-1.0,-1.0,-1.0,-1.0,14.997,1.86549,2484,4180960
816,search,4680.62,0.91387,0.111388,18.268,18.8732,18.217,1.86549,2484,4180960
817,insert,96.773,-1.0,-1.0,-1.0,-1.0,92.701,1.89685,2498,4255359
818,search,4758.83,0.91386,0.111631,18.2122,18.8355,30.532,1.89696,2500,4255359
819,insert,23.657,-1.0,-1.0,-1.0,-1.0,15.448,1.90449,2500,4272706
820,search,4738.63,0.91431,0.111261,18.1731,18.8073,18.665,1.90449,2500,4272706
821,insert,18.751,-1.0,-1.0,-1.0,-1.0,22.676,1.9109,2501,4287851
822,search,4786.77,0.91423,0.111298,18.1875,18.8322,18.792,1.9109,2501,4287851
823,insert,39.543,-1.0,-1.0,-1.0,-1.0,15.691,1.9251,2501,4322788
824,search,4773.06,0.91435,0.111468,18.1271,18.8409,18.278,1.9251,2501,4322788
825,insert,79.886,-1.0,-1.0,-1.0,-1.0,35.168,1.95584,2504,4396408
826,search,4790.89,0.91411,0.111693,18.1493,18.8883,17.775,1.95584,2504,4396408
827,insert,21.744,-1.0,-1.0,-1.0,-1.0,22.348,1.96382,2505,4415721
828,search,4762.18,0.91389,0.112095,18.1568,18.8748,17.943,1.96382,2505,4415721
829,insert,477.33,-1.0,-1.0,-1.0,-1.0,190.783,2.14384,2538,4832079
830,search,5005.03,0.91649,0.11002,17.7732,18.7324,41.275,2.14432,2544,4832079
831,insert,45.526,-1.0,-1.0,-1.0,-1.0,22.44,2.15861,2545,4864525
832,search,5012.93,0.91665,0.109879,17.7505,18.7421,21.307,2.15863,2546,4864525
833,insert,10.195,-1.0,-1.0,-1.0,-1.0,19.804,2.16133,2547,4874443
834,search,4963.79,0.91661,0.109869,17.7472,18.739,18.811,2.16133,2547,4874443
835,insert,73.609,-1.0,-1.0,-1.0,-1.0,33.959,2.18886,2551,4938267
836,search,4967.3,0.91733,0.109362,17.6679,18.6926,18.339,2.18886,2551,4938267
837,insert,26.853,-1.0,-1.0,-1.0,-1.0,32.691,2.19807,2554,4961147
838,search,5003.34,0.91724,0.109492,17.6587,18.6898,18.003,2.19807,2554,4961147
839,insert,75.917,-1.0,-1.0,-1.0,-1.0,50.236,2.22907,2561,5033740
840,search,5107.62,0.91872,0.108374,17.5235,18.6423,18.063,2.22907,2561,5033740
841,insert,52.284,-1.0,-1.0,-1.0,-1.0,35.702,2.24836,2564,5078736
842,search,5123.7,0.91902,0.10824,17.4628,18.5911,22.214,2.2484,2565,5078736
843,insert,458.377,-1.0,-1.0,-1.0,-1.0,214.459,2.41988,2601,5467376
844,search,5343.05,0.92104,0.106554,17.1631,18.3889,76.018,2.42027,2614,5467376
845,insert,384.143,-1.0,-1.0,-1.0,-1.0,252.852,2.57785,2663,5815547
846,search,5495.24,0.92302,0.105324,16.8484,18.2583,78.75,2.57801,2676,5815547
847,insert,7.162,-1.0,-1.0,-1.0,-1.0,18.211,2.58062,2676,5821782
848,search,5420.75,0.92329,0.105248,16.8382,18.2571,27.881,2.58066,2678,5821782
849,insert,2.423,-1.0,-1.0,-1.0,-1.0,21.81,2.58145,2679,5825594
850,search,5452.44,0.92317,0.105286,16.8356,18.2627,19.281,2.58145,2679,5825594
851,insert,10.562,-1.0,-1.0,-1.0,-1.0,17.465,2.58573,2679,5834880
852,search,5445.77,0.92327,0.105229,16.8151,18.2508,19.646,2.58573,2679,5834880
853,insert,27.076,-1.0,-1.0,-1.0,-1.0,17.598,2.59607,2679,5860274
854,search,5456.97,0.9235,0.104978,16.7952,18.2678,20.035,2.59607,2679,5860274
855,insert,10.598,-1.0,-1.0,-1.0,-1.0,19.674,2.59899,2680,5866064
856,search,5483.03,0.92346,0.104933,16.797,18.2714,20.159,2.59899,2680,5866064
857,insert,19.954,-1.0,-1.0,-1.0,-1.0,17.703,2.60415,2680,5884456
858,search,5499.83,0.92373,0.10477,16.7585,18.2398,20.224,2.60415,2680,5884456
859,insert,45.136,-1.0,-1.0,-1.0,-1.0,41.726,2.61837,2685,5916786
860,search,5468.18,0.92388,0.104375,16.7233,18.2034,23.769,2.61843,2686,5916786
861,insert,8.089,-1.0,-1.0,-1.0,-1.0,17.787,2.62143,2686,5923467
862,search,5527.84,0.92402,0.104301,16.6949,18.1731,19.554,2.62143,2686,5923467
863,insert,70.302,-1.0,-1.0,-1.0,-1.0,79.324,2.65223,2702,5997844
864,search,5518.16,0.92341,0.104721,16.746,18.1673,32.059,2.65235,2704,5997844
865,insert,10.637,-1.0,-1.0,-1.0,-1.0,18.304,2.6563,2704,6009561
866,search,5563.32,0.92334,0.104766,16.7382,18.1589,20.195,2.6563,2704,6009561
867,insert,52.199,-1.0,-1.0,-1.0,-1.0,36.165,2.67342,2707,6052876
868,search,5619.16,0.92344,0.105183,16.7245,18.1906,27.985,2.67348,2708,6052876
869,insert,8.145,-1.0,-1.0,-1.0,-1.0,18.185,2.67634,2708,6059234
870,search,5647.94,0.92351,0.105135,16.7287,18.2101,20.804,2.67634,2708,6059234
871,insert,45.016,-1.0,-1.0,-1.0,-1.0,40.118,2.69207,2712,6098225
872,search,5680.72,0.9236,0.105175,16.7311,18.221,27.029,2.6922,2713,6098225
873,insert,46.687,-1.0,-1.0,-1.0,-1.0,52.197,2.71051,2719,6137308
874,search,5692.87,0.92371,0.105026,16.7405,18.24,22.321,2.71057,2720,6137308
875,insert,16.459,-1.0,-1.0,-1.0,-1.0,23.74,2.71703,2721,6154089
876,search,5603.77,0.92354,0.105133,16.7582,18.2631,20.158,2.71703,2721,6154089
877,insert,1.386,-1.0,-1.0,-1.0,-1.0,21.871,2.71742,2722,6156061
878,search,5605.61,0.9235,0.105082,16.7667,18.2741,20.571,2.71742,2722,6156061
879,insert,306.492,-1.0,-1.0,-1.0,-1.0,308.444,2.84711,2779,6446004
880,search,5874.35,0.92463,0.104127,16.6206,18.2213,62.794,2.84754,2787,6446004
881,insert,522.406,-1.0,-1.0,-1.0,-1.0,358.288,3.08474,2860,6969764
882,search,6155.42,0.92638,0.102714,16.299,17.9806,72.556,3.0854,2870,6969764
883,insert,446.415,-1.0,-1.0,-1.0,-1.0,359.043,3.28807,2947,7422501
884,search,6359.38,0.92851,0.100965,15.9096,17.8162,87.808,3.28853,2963,7422501
885,insert,8.69,-1.0,-1.0,-1.0,-1.0,32.882,3.29354,2966,7432053
886,search,6407.71,0.92865,0.100724,15.892,17.8122,28.587,3.29353,2967,7432053
887,insert,304.472,-1.0,-1.0,-1.0,-1.0,447.129,3.44856,3048,7789886
888,search,6516.33,0.93074,0.0998006,15.5523,17.6356,110.119,3.45053,3074,7789886
889,insert,356.502,-1.0,-1.0,-1.0,-1.0,529.158,3.64263,3183,8210883
890,search,6906.07,0.93189,0.0990997,15.2997,17.4957,117.534,3.64361,3208,8210883
891,insert,33.393,-1.0,-1.0,-1.0,-1.0,59.591,3.65695,3217,8240504
892,search,6988.11,0.93208,0.0990883,15.2803,17.5001,39.189,3.65711,3220,8240504
893,insert,51.696,-1.0,-1.0,-1.0,-1.0,68.554,3.67943,3230,8299693
894,search,6979.58,0.93235,0.0988719,15.2139,17.4548,28.238,3.67953,3231,8299693
895,insert,38.542,-1.0,-1.0,-1.0,-1.0,55.38,3.69728,3240,8349126
896,search,7002.44,0.93271,0.0986758,15.1839,17.423,39.633,3.69743,3243,8349126
897,delete,45.865,-1.0,-1.0,-1.0,-1.0,145.685,3.67681,3229,8268842
898,search,6930,0.93249,0.0987212,15.2393,17.4642,27.053,3.67681,3229,8268842
899,delete,12.013,-1.0,-1.0,-1.0,-1.0,30.87,3.676,3228,8250527
900,search,6933.16,0.93244,0.0987455,15.2552,17.4785,26.769,3.676,3228,8250527
901,delete,42.283,-1.0,-1.0,-1.0,-1.0,39.532,3.67112,3226,8185565
902,search,6929.54,0.9321,0.0990267,15.319,17.5097,27.007,3.67112,3226,8185565
903,delete,40.234,-1.0,-1.0,-1.0,-1.0,126.869,3.64973,3209,8126915
904,search,6965.41,0.93095,0.0994818,15.5192,17.5674,26.225,3.64973,3209,8126915
905,delete,16.651,-1.0,-1.0,-1.0,-1.0,24.096,3.64882,3209,8098533
906,search,6829.13,0.9309,0.0996417,15.5121,17.5809,25.908,3.64882,3209,8098533
907,delete,16.598,-1.0,-1.0,-1.0,-1.0,45.579,3.64427,3208,8074833
908,search,6736.31,0.93066,0.0997912,15.5179,17.5789,26.858,3.64427,3208,8074833
909,delete,29.131,-1.0,-1.0,-1.0,-1.0,28.593,3.64202,3207,8035274
910,search,6831.04,0.93053,0.0997406,15.5233,17.5576,27.189,3.64202,3207,8035274
911,delete,60.1,-1.0,-1.0,-1.0,-1.0,31.074,3.63862,3206,7957223
912,search,6806.75,0.93008,0.0999056,15.6143,17.5928,31.476,3.6388,3207,7957223
913,delete,29.921,-1.0,-1.0,-1.0,-1.0,69.943,3.62771,3200,7917554
914,search,6718.21,0.92995,0.0999436,15.6149,17.5746,26.44,3.62771,3200,7917554
915,delete,41.465,-1.0,-1.0,-1.0,-1.0,93.637,3.61352,3191,7861503
916,search,6733.68,0.9296,0.100317,15.667,17.6302,32.051,3.61357,3192,7861503
917,delete,12.34,-1.0,-1.0,-1.0,-1.0,23.868,3.6122,3192,7844487
918,search,6634.83,0.93003,0.0999808,15.6558,17.6143,26.695,3.6122,3192,7844487
919,delete,21.773,-1.0,-1.0,-1.0,-1.0,24.18,3.6106,3192,7814993
920,search,6760.88,0.93004,0.100035,15.6822,17.627,27.128,3.6106,3192,7814993
921,delete,20.014,-1.0,-1.0,-1.0,-1.0,33.616,3.60603,3191,7793855
922,search,6814.65,0.92972,0.100199,15.6843,17.6216,26.73,3.60603,3191,7793855
923,delete,43.915,-1.0,-1.0,-1.0,-1.0,35.591,3.59832,3189,7736054
924,search,6664.92,0.92929,0.100605,15.7488,17.6544,26.301,3.59832,3189,7736054
925,delete,107.643,-1.0,-1.0,-1.0,-1.0,147.976,3.55068,3161,7587942
926,search,6622.33,0.92819,0.10126,15.9163,17.7767,38.13,3.55078,3163,7587942
